Heber City,Utah,53.5,17.6,16.5
Goosenecks State Park,Utah,72.1,41.5,6.4
West Valley,Utah,65.9,37.8,17.2
Partoun,Utah,66.4,33.8,6.9
Wendover,Utah,62,41,5
Midvale,Utah,65.1,37.2,13.4
Dallesport,Washington,64.6,43.1,13.7
Starbuck,Washington,57.5,42.6,81.2
Ruff,Washington,56.5,40.5,57.4
Moxee,Washington,61.3,36.6,7.9
Waitsburg,Washington,62.5,39.5,19.3
Moses Lake,Washington,62.6,38.5,9.1
Mansfield,Washington,55.9,33.1,10.6
Richland,Washington,64.2,42.2,7.6
Selah,Washington,62.2,38.6,8.9
Nordland,Washington,57.8,43.6,18.8
Bickleton,Washington,57.4,36.9,13.2
George,Washington,7,41.4,44.6
Agnew,Washington,56.3,42.5,25
Colfax,Washington,60.2,36.2,19.7
Beverly,Washington,65.6,45,7
Monroe,Washington,60.5,42,47.7
Menlo,Washington,59.2,40.2,82.9
Taholah,Washington,55.5,42.6,87.7
Concony,Washington,55,32,14.9
Dryad,Washington,,,57.8
St John,Washington,57.8,40.9,121.7
Scenic Hot Springs,Washington,49.6,38.1,83.4
Nespelem,Washington,60.3,33.4,13.4
Matlock,Washington,,,86.7
Seattle - University of Washington,Washington,60.8,44.7,35.9
Bremerton,Washington,59.9,43.3,45.3
Dayton,Washington,60,37,19.9
Hobart,Washington,59.3,39.6,55.9
Chelan,Washington,59.5,40.3,10.9
La Grande,Washington,62.5,37,14.8
Bellevue,Washington,58.3,45.9,35.9
Wollochet,Washington,59.4,44.8,43
Randle,Washington,60.5,38.9,55
Puyallup,Washington,59.4,40.7,41.6
Granite Falls,Washington,59.3,38.6,78.8
Sedro-Woolley,Washington,,,63.6
Ephrata,Washington,61.8,39.7,7.9
Yakima,Washington,63.2,36.3,8.3
Sunnyside,Washington,65.4,38.4,6.8
Clearwater,Washington,58.2,40.8,116.4
Quincy,Washington,61.9,38.2,7.8
Metaline,Washington,57,33.1,27.4
Moses Lake North,Washington,59,39,6.8
Chelan Falls,Washington,59.8,41.1,11
Twisp,Washington,45.8,31.4,82.9
Cougar,Washington,60.2,42.6,114.7
Lacrosse,Washington,62.5,36.9,14.3
Conconully,Washington,56.7,33.5,14.6
Centerville,Washington,60.6,35.9,17.2
Paterson,Washington,66,41,7.2
North Bonneville,Washington,61,44.6,76.2
Sea-Tac,Washington,61,45.4,40.1
Spanaway,Washington,60,42,40
Gifford,Washington,58.4,33.7,16.6
Tumwater,Washington,59,37,51.3
Enumclaw,Washington,54.9,36.2,57
Deer Park,Washington,57.6,32.8,22.3
Hoquiam - Airport,Washington,58,41.4,78.6
Classet,Washington,,,100.5
Carson,Washington,59.7,36.4,99.7
Tekoa,Washington,,,20.6
Mercer Island,Washington,60.6,45.7,39.9
Ellsworth South,Washington,60,42,41.3
Gig Harbor,Washington,60.9,42.7,51.5
Uniontown,Washington,63.2,41.9,12.6
Gold Bar,Washington,,,89.2
Brooklyn,Washington,,,77.2
Miller River,Washington,57.8,38.9,91.7
Coupeville,Washington,58,42,20.1
East Wenatchee,Washington,61,40.8,8
Silver Brook,Washington,2,,59
South Bend,Washington,59.8,42.4,86.1
Odessa,Washington,62.2,35.6,10.1
Warden,Washington,61.5,36.6,7.9
Mineral,Washington,,,19.7
Glenoma,Washington,60.7,39.3,66.2
Asotin,Washington,,,15.4
Bluestem,Washington,58.6,33.6,12.7
Mohler,Washington,58.6,37.6,13.5
Friday Harbor,Washington,57.7,41.3,24.9
Chehalis,Washington,,,50.1
Ault Field,Washington,55,41,19.3
Lind,Washington,62.3,37.4,9.7
Northport,Washington,60.1,35.1,19.4
Mount Vernon,Washington,59.1,41.8,32.4
Sand Point,Washington,60.3,45.4,36.2
Coulee Dam,Washington,,,15
Beaver,Washington,57.5,40.5,95.1
Spokane,Washington,57.7,38.6,16.6
Ashford,Washington,56.2,36.5,67.7
Loomis,Washington,60.3,39,57.8
Pasco,Washington,66.2,40.2,8.8
Hamilton,Washington,59.8,41.6,67.4
Gifford Pinchot,Washington,57.4,37.2,16.7
Island View,Washington,65.9,42.3,7.2
Elma,Washington,61.8,41.1,67.3
Clarkston Heights,Washington,62,41,13.6
Goldendale,Washington,61.4,36,17.1
Naselle,Washington,---,,112.9
Vista,Washington,61.7,44.1,39.6
Kennewick,Washington,65.8,42,7.5
Tokeland,Washington,57.8,42.7,73.1
Long Beach,Washington,57.7,42.9,79.9
Wauconda,Washington,52,28.6,14
Connell,Washington,63.1,38,9.8
Wapato,Washington,64.8,40.2,7.4
Wellpinit,Washington,57.6,35.8,19
Clarkston,Washington,59.2,40.1,113.3
Holden Village,Washington,53.2,29.4,39.4
Methow,Washington,61,35,12.5
Waldron,Washington,56.8,46.7,26.9
Chesaw,Washington,53.7,30,13.5
Mattawa,Washington,65.6,39.5,7.7
Seattle - Jackson Park,Washington,60.5,42.1,38.6
Orondo,Washington,56.4,34.1,11.3
Ethel,Washington,61.8,41.2,45.7
Kooskooskie,Washington,58.5,35.2,42.1
Marcus,Washington,60,33.9,17.5
Millwood,Washington,59.5,38.2,17.8
Marietta-Alderwood,Washington,55,41,35.4
Pullman,Washington,58,36.9,16.9
Okanogan,Washington,60.9,36.3,11.8
Bridgeport,Washington,62.1,38.9,10.2
Omak,Washington,61.1,37.8,15.1
Washougal,Washington,61.8,38.2,84.2
Rockport,Washington,56.3,39.1,98.8
Lake Wenatchee,Washington,54.5,32.8,37.5
Pateros,Washington,7,34.9,13.1
Prosser - Airport,Washington,65.4,42.1,8.9
Milton,Washington,61.9,40.7,39.8
Centralia,Washington,62,41.8,46
Mazama,Washington,55.9,32.3,22.2
Stampede Pass,Washington,45.8,33.7,86.5
Garrett,Washington,62.1,37.7,9.8
Port Angeles,Washington,55.7,40.7,27.1
Paradise Inn,Washington,45.6,30.3,112
Tillicum,Washington,59,42,40.2
Manchester,Washington,,,42.1
Ritzville,Washington,60.7,36.4,11.3
Wilson Creek,Washington,62.7,35.6,8.9
Monitor,Washington,62.3,37.9,10.6
Hartline,Washington,60.1,37.2,10.3
Glenwood,Washington,58.6,31.9,30.6
Wilkeson,Washington,57,40,55
Vancouver - Airport,Washington,63.4,44.9,39.1
White Salmon,Washington,58.3,35.1,38.9
Parker,Washington,63.1,36.4,8.1
Almota,Washington,61.4,42.4,48
Schafer State Park,Washington,,,87.1
Seahurst,Washington,59.3,44.1,38.2
Cheney,Washington,58.1,32.3,19.2
Vashon,Washington,59,42.5,42.6
Forks,Washington,46.2,33.7,84.2
Dixie,Washington,57.4,31.3,30.7
Parkway,Washington,60.9,40.6,8.5
Estes,Washington,,,10.5
Maple Falls,Washington,57,37.1,61.1
Vancouver,Washington,62.1,42.7,39.5
Walla Walla,Washington,63.4,43.8,18.2
Hoodsport,Washington,60.3,41,100.4
Union,Washington,59.9,42.4,89.1
Tonasket,Washington,61.2,37.4,11.4
Olympia,Washington,61.2,40.9,51.5
Woodland,Washington,61.8,45,71.2
Preston,Washington,60,41.1,59.1
Toledo,Washington,59.8,38.8,58.9
Albion,Washington,57.7,36.7,21.2
Coby Trail,Washington,,,13.2
Silver Creek,Washington,,,56.1
Oroville,Washington,59.1,36.9,12.8
Sekiu,Washington,58.5,40.7,117.8
Pomeroy,Washington,62.4,39,16.9
Benton City,Washington,65.9,39.2,7.9
Sprague,Washington,60.4,34.8,14.6
Joyce,Washington,57.3,39.9,55.6
Downs,Washington,,,12.1
Cle Elum,Washington,58.2,34.2,22.5
Chattaroy,Washington,40.5,28.8,44
Colville,Washington,57,32,17.3
St. John,Washington,61,36.1,17.1
Grotto,Washington,59.4,39.5,100.8
Kahlotus,Washington,65.6,43.8,9.8
Grays River,Washington,60.3,40.2,107.7
Addy,Washington,57.9,34.6,18.4
Mukilteo,Washington,55,41,36
Chimacum,Washington,62.3,38.9,27.9
Eastsound,Washington,,,27.5
Bellingham,Washington,59.5,43.9,35.3
Rock Island,Washington,59,39,8.6
Yakima Indian Reservation,Washington,59,33,22.8
Dryden,Washington,61.4,34.5,24.2
Buckley,Washington,54.2,38,68.6
Port Townsend,Washington,55,41,19.2
Cashmere,Washington,62.4,40.8,8.8
Republic,Washington,56.6,30.3,15.6
South Broadway,Washington,60,35,8.3
Hazel Dell North,Washington,60,41,39.1
Kenmore,Washington,58,43.9,31.6
Port Angeles East,Washington,53,39,16.4
Longmire,Washington,54.1,35.3,80.4
Morton,Washington,61.5,38.6,60
Wilbur,Washington,58.7,33.8,12.4
East Selah,Washington,64.3,35.1,8.6
Raymond,Washington,59,41,84.3
Metaline Falls,Washington,56.4,33.8,27.4
Neilton,Washington,59,42.4,137.2
Carrolls,Washington,61.8,41.9,45.5
Hoquiam,Washington,57.6,44.3,69.3
Burbank,Washington,65.3,42.4,10.4
Federal Way,Washington,60.2,44.1,37.6
Ardenvoir,Washington,61.3,37,13.1
Trinity,Washington,,,60.3
Sedro Woolley,Washington,57,39,46.1
Yale Lake,Washington,,,119.3
Chewelah,Washington,59.8,32.7,20.1
Keyport,Washington,60.2,42.8,34.2
Lopez Island,Washington,57.2,43.3,19.4
Anatone,Washington,55.2,33.7,20.4
Newhalem,Washington,57.6,41.6,79.3
West Richland,Washington,62.9,39.7,8.9
Pearrygin Lake State Park,Washington,58.9,40.7,43.1
Amanda Park,Washington,60.2,41.8,129.3
Four Lakes,Washington,56,38,15.8
Easton,Washington,54.5,34.1,51.8
Cape Flattery,Washington,53,45,80.1
Hatton,Washington,64,38.8,8.4
Kelso,Washington,62,41,43.4
Olga,Washington,57.1,42.4,28.9
State Camp,Washington,3,,88.5
Leavenworth,Washington,57.9,32.9,26.2
Tieton,Washington,57.5,33.8,18.7
Lake Keechelus,Washington,52.2,33.1,65.8
Aberdeen - Malinowski Dam,Washington,57.2,41.5,130.6
Soap Lake,Washington,61.8,40.7,7.5
Battle Ground,Washington,62,40.3,51
Shelton,Washington,60.7,41.9,65.7
Blakely Island,Washington,58.7,43.2,26.6
National Forest,Washington,56.6,40.6,57.2
Cathlamet,Washington,3,,79.5
Duvall,Washington,40.9,37.6,94.2
Silverton,Washington,57,37.7,
Ellensburg,Washington,59,36,9.1
Malden,Washington,58.1,36.1,17.8
Marietta,Washington,59.4,40.5,86.7
Montesano,Washington,58.7,38.9,120.8
Humptulips,Washington,57.5,40.2,115.6
Marblemount,Washington,57.4,39.5,74.8
Prescott,Washington,62.8,39.9,12.3
Skykomish,Washington,45.7,31.7,81.5
Stevenson,Washington,58.5,36.9,85.8
Vaughn,Washington,60.1,43.1,52.7
Ronald,Washington,54,34.6,35.6
Clearlake,Washington,59.8,41.4,46.4
Lake Sutherland,Washington,,,39.9
College Place,Washington,64,45,16.7
Neah Bay,Washington,53.1,45.4,77.6
Lake Easton State Park,Washington,55.1,35.1,45.9
Cape Disappointment State Park,Washington,54.3,45.4,62.8
East Olympia,Washington,60.3,39.6,50.8
Baring,Washington,57.9,40.5,107.1
Oakville,Washington,61.1,40.2,57.3
Gilliam,Washington,63.5,43.4,19.3
Aberdeen,Washington,57.5,40.3,131
Mount Rainier National Park,Washington,54.2,35.2,82.8
Lemansky Lake,Washington,49.8,29.9,20.1
South Prairie,Washington,60,41,47.9
Packwood,Washington,56.2,33.3,28
Quilcene,Washington,60.9,39.3,51.4
Blaine,Washington,57.7,40.9,40.6
Startup,Washington,61.1,41.5,64.3
Lyle,Washington,56.4,36,32.7
Doty,Washington,,,53.1
Airway Heights,Washington,57.9,38,16.1
Marblemount - Olson Creek,Washington,58.9,41,76
Ferndale,Washington,57.5,42,35.3
Waterville,Washington,55,33,11.7
Eltopia,Washington,62,40,68.8
Colton,Washington,66.2,43.2,18.3
Baker Lake,Washington,56.3,37.6,106.8
Paradise,Washington,53.5,35.2,74
Ilwaco,Washington,57.5,42.6,81.2
Five Corners,Washington,,,10.2
Mill Creek,Washington,57.6,44.8,36.1
Nooksack,Washington,59.1,39.7,46.6
Laurier,Washington,57.7,36.8,21.1
Kittitas,Washington,60,35.3,8.9
Medina,Washington,61.3,45.8,37.7
Eatonville,Washington,59.2,37.9,45.4
Quillayute,Washington,55,39,103.3
Bothell,Washington,60.1,39.4,38.9
La Push,Washington,57.2,41.1,101.8
Hidden Haven Park,Washington,60.1,40.6,64.6
North Bend,Washington,55.7,39.5,101
Fairchild Air Force Base,Washington,57,35.2,17.1
Carlsborg,Washington,58.4,40.8,16.7
Swale,Washington,65,44.1,14.3
Kent,Washington,61.7,41.8,38.3
Fall City,Washington,57,39,58.9
Seattle,Washington,60.3,45,37.5
Roosevelt,Washington,58.3,33.3,23
Bodle,Washington,,,14.3
Ariel,Washington,,,72.7
Electric City,Washington,60.4,39.9,10.5
Pigeon Springs,Washington,,,68
Hart Lake,Washington,50.9,33.3,35
Winthrop,Washington,59.2,31.1,14
Arlington,Washington,58.5,40.9,46.3
Naches,Washington,56.1,32.6,24.9
Goose Prairie,Washington,52.9,28.5,46.8
Touchet,Washington,65.4,41.2,15
Harrington,Washington,58.3,34.1,12.7
Grapeview,Washington,59,41,52.2
Oak Harbor,Washington,56.5,43.1,20.3
Trout Lake,Washington,59.1,34.6,43.7
Davenport,Washington,57.4,34.1,14.6
Wenatchee,Washington,61,41,8.4
Stehekin,Washington,57.7,37.1,34
Othello,Washington,62.2,38.1,8.2
McChord Air Force Base,Washington,57,39,39.8
Ravensdale,Washington,58,40.7,89.8
Cosmopolis,Washington,58.3,42.4,83.1
Prosser,Washington,63.9,38.9,7.9
Malott,Washington,61.5,34.2,13.4
Concrete,Washington,59.2,40.9,75.1
Kalama,Washington,,,62.9
White Swan,Washington,64,36.8,8.5
Tacoma,Washington,61.7,45.3,39.2
Everett,Washington,58.8,42.4,35.6
Lummi Island,Washington,59.3,39.5,35.4
Sequim,Washington,57.6,39.3,16
Clallam Bay,Washington,55.7,39.6,81
Snoqualmie Pass,Washington,51,33.2,104.8
Chambers,Nebraska,60.5,35.5,22.8
Rulo,Nebraska,63.5,40.8,33.6
Lodi,Nebraska,62,35.6,23.2
Tryon,Nebraska,62.5,34.3,18.9
Trenton,Nebraska,65.4,36.9,19.9
Duncan,Nebraska,61.9,38.6,26.9
Hemingford,Nebraska,60.1,35.1,17
Rushville,Nebraska,59.7,33.1,17.8
Harrison - Oglala National Grassland,Nebraska,,,15.2
Cody,Nebraska,60.6,33.1,22.9
Cisco,Nebraska,,,18
Broadwater,Nebraska,63.7,32,16.6
Wakefield,Nebraska,61.2,36.5,27.3
Brule,Nebraska,63.8,35.2,17.4
Clearwater,Nebraska,,,26
Thurston,Nebraska,63.1,39.8,32.4
Miller,Nebraska,63,37,21.7
Norman,Nebraska,64,38.6,24.7
Smithfield,Nebraska,62.3,37.5,22.5
Wood Lake,Nebraska,61.4,36.2,21.7
Glen,Nebraska,58.1,31.3,17.7
Wallace,Nebraska,63.3,34.4,18.4
Aurora,Nebraska,62.6,39.2,27
York,Nebraska,63,37.7,30.2
Elk Creek,Nebraska,63.8,39.6,31.8
Arthur,Nebraska,62.2,33.9,18.6
Josselyn,Nebraska,66.7,38.2,20.9
Fullerton,Nebraska,62.6,37.3,26.8
Wymore,Nebraska,---,,31.7
Upland,Nebraska,,,24.3
Orchard,Nebraska,,,27.3
Hay Springs,Nebraska,60.6,32.5,19.8
Mullen,Nebraska,62.8,34.9,20.1
Shubert,Nebraska,,,34
Stanton,Nebraska,60,36.8,28.4
Grand Island,Nebraska,62.4,39.3,26.7
Surprise,Nebraska,62.4,38.5,28.1
Taylor,Nebraska,60.6,35.4,23.2
Franklin - City Park,Nebraska,64.4,38.2,26.2
Orleans,Nebraska,,,23
Lynn,Nebraska,62,37.8,28.1
Arapahoe,Nebraska,,,22.3
Deweese,Nebraska,,,27.3
Schuyler,Nebraska,62.5,37.4,27.5
Crookston,Nebraska,60.8,33.8,18.6
Riverview State Recreation Area,Nebraska,62.1,39.8,32.8
Box Butte,Nebraska,60.7,32.4,27.2
Shestak,Nebraska,63.2,40.8,29.1
Waverly,Nebraska,62.7,39.1,32.2
Bruning,Nebraska,9,,28
Bradshaw,Nebraska,,,27.6
Doughboy,Nebraska,61.6,32.7,18.1
Saunders,Nebraska,61.9,36.5,25.2
Bridgeport,Nebraska,62,32,16
McCook,Nebraska,64.9,36.6,22.5
Long Pine,Nebraska,61.2,36.6,22.5
Gothenburg,Nebraska,64.2,36.8,21.9
Bartlett,Nebraska,61.1,36,24.9
Valley,Nebraska,60.8,40.7,29.8
Venus,Nebraska,,,27
Loretto,Nebraska,,,26.7
Hayes Center,Nebraska,63.9,37.2,21.8
Beemer,Nebraska,5,,27.7
Saint Paul,Nebraska,,,25
Wood River,Nebraska,,,27.9
Bingham,Nebraska,60.1,32.9,17.6
Crete,Nebraska,63.3,40.7,28.6
Chadron - Bordeaux Trading Post,Nebraska,62.5,34.6,18.8
Clay Center,Nebraska,64,38,25.6
Bartley,Nebraska,64,36.2,21
Emerson,Nebraska,,,29
Ellsworth,Nebraska,,,19.5
Pilger,Nebraska,61.3,37.2,26.4
Hickman,Nebraska,5,,31.6
Lyons,Nebraska,45.3,,29.2
Curtis,Nebraska,65.9,35.3,21
Angora,Nebraska,61.4,33.4,16
Geneva,Nebraska,63.4,40,28.1
Randolph - South,Nebraska,,,24.4
Garrison,Nebraska,63.2,35.4,27.9
David City,Nebraska,61.4,39,28.6
Lewellen,Nebraska,64.2,35.2,19.1
Naponee,Nebraska,,,24.1
Broken Bow,Nebraska,61.9,35.2,22.8
Denton,Nebraska,62.2,41.4,29.9
Springview,Nebraska,60.2,35.6,20.6
Whitney,Nebraska,61.7,34.9,16.5
Clarks,Nebraska,,,26.8
Bushnell,Nebraska,62.2,32.2,15.2
Hadar,Nebraska,60.1,37.4,25.7
Hardy,Nebraska,64.9,40.2,26.3
Atkinson,Nebraska,60.5,35.9,22.2
Raymond,Nebraska,61.5,39.1,28.8
Red Willow Dam,Nebraska,67,38,19.8
Roca,Nebraska,,,30.4
Oshkosh,Nebraska,63.6,34.5,17.4
Arnold,Nebraska,62.5,35.3,22
Loup City - Sherman Reservoir,Nebraska,---,,24.9
Oakdale,Nebraska,59.8,35.6,25.3
Gordon,Nebraska,60.6,31.9,17.8
Friend,Nebraska,60.1,38.9,27.9
Somerset,Nebraska,,,16.1
Franklin,Nebraska,64,37,23.6
Sprague,Nebraska,,,28.6
Columbus,Nebraska,63,38,26
Niobrara,Nebraska,62,37.2,22.7
Glenover,Nebraska,63.7,40.7,28.9
Gross,Nebraska,,,23.5
Merklin Trailer Court,Nebraska,66.8,36.9,19.8
Chapman,Nebraska,62.6,38.9,25.2
Holdrege,Nebraska,63,38,21.7
Firth,Nebraska,,,30.9
University Hill,Nebraska,63.2,29.1,14.4
Gretna,Nebraska,61,39.4,33.6
Lexington,Nebraska,65,36,22
Merriman,Nebraska,59,32,18
Gibbon,Nebraska,62.8,37.4,24.1
Hastings,Nebraska,62.3,40.5,27.1
Lincoln,Nebraska,64.1,40.8,27.5
Ulysses,Nebraska,,,28.2
Craig,Nebraska,,,28.1
Ord,Nebraska,60.6,37.9,23.4
Scottsbluff - KDUH Tower,Nebraska,62.4,32.3,
Day Ranch,Nebraska,60,37.2,25.2
Madison,Nebraska,60.9,36.9,26.9
North Platte,Nebraska,63.1,34.5,20.2
Virginia,Nebraska,62,40.3,31
Knox,Nebraska,,,26.9
Tekamah Municipal Airport,Nebraska,61.2,38.6,29.5
McGrew,Nebraska,63.4,33.8,15.2
Royal,Nebraska,,,28.8
Lisco,Nebraska,62.6,33.7,17.7
Franklinton,Nebraska,64.8,40,21.7
Valentine,Nebraska,61.6,34.4,20
Scottsbluff,Nebraska,63.6,34.1,15.8
Stockville,Nebraska,,,21.2
Lynch,Nebraska,61.5,34.2,23.7
Sabetha,Nebraska,,,34.6
Kimball,Nebraska,62.3,33.2,16.8
Five Points,Nebraska,61.3,34,16.1
Big Springs,Nebraska,65.4,35.4,17
Arlington,Nebraska,59.3,38.8,31
Beatrice,Nebraska,63,39.5,31.2
Agate,Nebraska,61.1,29.7,16.4
Wauneta,Nebraska,64.7,36.4,19.9
Quack,Nebraska,,,20.9
Benedict,Nebraska,63.4,39.6,27.1
Woodlawn,Nebraska,---,,28.8
Ashland,Nebraska,62.6,39.4,28.5
Tecumseh,Nebraska,62,39,32.2
Stratton,Nebraska,,,19.9
Red Cloud,Nebraska,65.2,38.2,25
Mitchell,Nebraska,62,34.4,13.4
Brady,Nebraska,62.5,34.6,19.9
Osceola,Nebraska,62.7,38.9,26.8
Mason City,Nebraska,62.3,35,24
Seward,Nebraska,62.9,40,28.1
Potter,Nebraska,64,32.5,16.3
Sidney,Nebraska,62,33,17.3
Crawford,Nebraska,62.7,34.9,20.2
Paxton,Nebraska,63,33.4,19.2
Fremont,Nebraska,63,39,29.2
Ewing,Nebraska,61.4,35.8,23.8
Lodgepole,Nebraska,64.9,34.6,17.7
Sidney - Northside Park,Nebraska,59.1,37.3,29.2
Malcolm,Nebraska,62.9,39.5,28.6
Agnew,Nebraska,,,29.3
Ragan,Nebraska,62.7,38.8,23.7
Summit Reservoir,Nebraska,,,29.5
Sargent,Nebraska,,,24.2
Barneston,Nebraska,,,31
Reynolds,Nebraska,62,39,29.6
North Loup,Nebraska,62.5,36.3,24
Walthill,Nebraska,60.7,37.1,27.2
Ainsworth,Nebraska,61,36,22.3
Enders,Nebraska,67,36.9,18.5
Plattsmouth,Nebraska,59.6,39.4,30
Bellevue,Nebraska,61,42,31.7
Nebraska City,Nebraska,64.1,41,30.5
Chappell,Nebraska,63.4,35.3,18.9
Wauneta - West,Nebraska,65.5,38.5,19.4
Lincoln - Union College,Nebraska,62.8,39.3,28.4
Arcadia,Nebraska,63.1,39.5,23.2
Ogallala,Nebraska,64,35.4,18.8
Winside,Nebraska,,,26.6
Johnsons Corner,Nebraska,61.2,35.8,23
Butte,Nebraska,61.1,36,23.2
Inland,Nebraska,63.1,39.1,26.2
Eustis,Nebraska,62.5,38.2,22.2
Koshopah,Nebraska,64.9,35.9,26.7
Belgrade,Nebraska,,,27.8
Indianola,Nebraska,65.9,38.1,20.6
Polk,Nebraska,,,27
Pilger - Reservoir,Nebraska,,,26.7
Denton - Lincoln University,Nebraska,62.6,41.6,27.4
Falls City,Nebraska,64.9,41.6,34.3
Lakeside,Nebraska,61.9,31.1,15.7
Edison,Nebraska,,,23.9
Bladen,Nebraska,,,27
Pierce,Nebraska,,,28.8
Table Rock,Nebraska,63.4,39.8,32.1
Neligh,Nebraska,59.1,35.5,24.9
Keystone,Nebraska,63.6,37.9,18.4
Albion,Nebraska,61.5,35.8,25.7
Meadow Grove,Nebraska,61,38.2,25.7
Madrid,Nebraska,65.2,35.6,19.3
Elgin,Nebraska,,,23.1
Hubbard,Nebraska,,,26.5
Loomis,Nebraska,64,38.4,24.9
Champion,Nebraska,,,16.4
Maxwell,Nebraska,61.7,35.9,20.1
Humphrey,Nebraska,,,29.6
Harrison,Nebraska,62.1,29,14.5
Nenzel,Nebraska,62.5,32.7,19.7
Crofton,Nebraska,59.1,37.2,29.1
Gandy,Nebraska,62.6,34.4,23.3
Dodge,Nebraska,,,29.2
Brownville,Nebraska,64.4,40.9,33.4
St. Paul,Nebraska,63.2,38,24.3
Hayland,Nebraska,64,39,24.8
Omaha - University of Nebraska,Nebraska,60.2,40.9,32.5
Elsmere - East,Nebraska,64.6,35.6,26.4
McCool Junction,Nebraska,63,38.4,26.7
Randolph,Nebraska,,,26
Elkhorn,Nebraska,,,31.6
Fort Calhoun,Nebraska,59.9,40.3,30.2
Bloomington,Nebraska,63.6,38,25
Davis Creek Reservoir,Nebraska,,,24.3
Fairmont,Nebraska,64,40,27.8
Wayne,Nebraska,59.1,36.4,26.4
Bennet,Nebraska,66.1,35.6,32.6
Moorefield,Nebraska,64,38.1,20.8
Burwell,Nebraska,60.7,34.7,22.8
Boys Town,Nebraska,,,29.6
Shelby,Nebraska,,,26.9
Loup City,Nebraska,62.4,36.1,24.2
Kilgore,Nebraska,61.4,34.9,21.3
Concord,Nebraska,59.2,35.1,29.7
Bennington,Nebraska,60.1,39.1,31.2
Emmet,Nebraska,60.8,36,22.8
Imperial,Nebraska,64.7,37.1,19.1
Osmond,Nebraska,61.1,36.5,25.2
Oak,Nebraska,,,25.3
Oconto,Nebraska,62.8,36.2,21.9
Purdum,Nebraska,62.6,34.6,22
Palisade,Nebraska,,,20.2
Lyman,Nebraska,61.1,33.3,15
Fort Robinson,Nebraska,61.7,32.6,17.3
Genoa,Nebraska,62.7,37.9,26.2
Oakland,Nebraska,,,31
Alliance,Nebraska,61,34,16.6
Sterling,Nebraska,,,31
Fairbury,Nebraska,65,41,29.2
Guide Rock,Nebraska,63.4,40.2,25.7
Moorefield - North,Nebraska,,,17.1
Nelson,Nebraska,64.7,39.2,26.2
Offutt Air Force Base,Nebraska,61,39.8,32.8
Maywood,Nebraska,64.2,35.4,20.1
Scribner,Nebraska,60,37,23.5
Dalton,Nebraska,62.5,34.5,18.6
Clarkson,Nebraska,61,37.5,27.9
Chadron,Nebraska,62.7,32,18.1
Valparaiso,Nebraska,1,,19.5
Endicott,Nebraska,64.3,40.1,30.1
Staplehurst,Nebraska,3,,28.8
Rose,Nebraska,59.8,33.4,22.7
Kramer,Nebraska,,,30.4
Blair,Nebraska,61,39.1,28.9
Donze Airport,Nebraska,,,20.4
Halsey,Nebraska,60.3,32.9,23.3
Redington,Nebraska,64.1,34.2,16.9
Comstock,Nebraska,61.6,34.9,22.3
Atlanta,Nebraska,8,,23.7
Western,Nebraska,,39,27.6
Hartington,Nebraska,60.5,36.9,26.5
Bayard,Nebraska,64.8,33.9,16.2
Creighton,Nebraska,61.2,36.7,25.4
Laurel,Nebraska,,,29.7
Marsland,Nebraska,61.7,31.8,16.3
Alma,Nebraska,61,33.4,25.1
Swan Lake,Nebraska,60.1,35,24.9
Prague,Nebraska,,,31.2
Hebron,Nebraska,63.5,40.1,28.1
Benkelman,Nebraska,64,34.9,19.1
Dunning,Nebraska,62.8,34.5,15.2
Whitman,Nebraska,60.3,35.6,20.1
Brewster,Nebraska,60.8,33.7,22
Weeping Water,Nebraska,63.1,39.2,30.8
Pawnee City,Nebraska,65.1,41.4,32.1
Elyria,Nebraska,61.5,35.3,22.6
Weston,Nebraska,60.9,38.1,30.8
Spencer,Nebraska,58.1,37.2,22.4
Wellfleet,Nebraska,,,21.3
Hyannis,Nebraska,59.6,33.3,19.7
Carter Lake,Nebraska,60,39,28.2
Greeley,Nebraska,61.9,35.8,23.8
Winnebago,Nebraska,59.8,34.1,22.9
Ravenna,Nebraska,63.7,37,24.4
Omaha,Nebraska,61.9,40.3,30.6
Newcastle,Nebraska,3,,26.8
Wahoo,Nebraska,62.5,38.7,30.6
Cedar Bluffs,Nebraska,62.6,39.2,29.3
Papillion,Nebraska,,,32.6
Central City,Nebraska,63.3,39.9,25.7
Gresham,Nebraska,,,26.9
Denton Airfield,Nebraska,62.2,39.8,29.3
Marengo,Nebraska,,,20.1
Overton,Nebraska,63.3,37.7,25.1
Plainview,Nebraska,,,29.9
Gurley,Nebraska,62.8,33.4,16.6
Elsmere,Nebraska,61.9,32.9,19.1
Bloomfield,Nebraska,59.4,35,25.4
Seneca,Nebraska,,,22.9
Utica,Nebraska,1,,26.5
Spiker,Nebraska,,,27.7
Garden County Airport,Nebraska,9,,19
Syracuse,Nebraska,63.6,39.4,30
Newport,Nebraska,60.7,35.6,23.5
Plainsview Ranch Airport,Nebraska,61.5,34,17.1
Huntley,Nebraska,63.6,37.6,22.9
Howells,Nebraska,59.8,37.3,27.5
Beaver City,Nebraska,67.7,38.2,22.6
Harrisburg,Nebraska,61.9,32,15.2
Stapleton,Nebraska,62.9,35.2,20.6
Dixon,Nebraska,59.8,35.6,19.7
Cambridge,Nebraska,66,37,21.6
St Paul,Nebraska,,,26.6
Oxford,Nebraska,65.1,38.5,21.7
